status_id,text,favorite_count,retweet_count,place_name,country_code
1070431567913328640,RT @Johnmont: Azure Cosmos DB Developer experience updates December 2018 https://t.co/ptVg2ik2F0 #msftconnect,0,7,NA,NA
1070431543414452227,Installing Anchore Engine on an @Azure Kubernetes Service cluster with @HelmPack https://t.co/UCUYqMSjxs #k8s #azure #kubernetes #docker,0,1,NA,NA
1070431542235852800,Accelerating IoT solution development and testing with Azure IoT Device Simulation  https://t.co/cMRnebWjIB #Azure #InternetOfThings,0,0,NA,NA
1070431291198369795,"RT @TTintheCloud: Explore the differences between container registries in @AWScloud, @Azure and @GoogleCloud #containers https://t.co/O2Zzf…",0,1,NA,NA
1070431279588491264,RT @Azure: What's new to #AzurePortal this month? Check it out: https://t.co/SqyvEdhXcD https://t.co/cPFL7KGNCz,0,11,NA,NA
1070431134159388673,"RT @Azure: Migrate workloads, try #AzureCosmosDB, #AzureFunctions, and much more. Start your Azure free trial today! https://t.co/BlHexndTdv",0,11,NA,NA
1070431121308073984,"RT @seanmckmsft: Heads up that the Azure Container Service (the precursor to #AKS) will be retired on Jan. 31, 2020. Please begin planning…",0,10,NA,NA
1070431098600075274,"RT @Azure: Build, train and deploy models from the cloud to the edge with #AzureMachineLearning service, now generally available:
https://t…",0,69,NA,NA
1070431091608174597,"RT @VisualStudio: There were new features and integrations in Azure Pipelines announced yesterday @ #MSFTConnect - #VSCode extension, GitHu…",0,16,NA,NA
1070431003879997440,RT @Azure: We're excited to announce #AzureCosmosDB .NET SDK Version 3.0 is now #OpenSource and in public preview. Read more: https://t.co/…,0,14,NA,NA
1070430991804715008,"RT @VisualStudio: #MSFTConnect announcement: #dotNET Core 2.2 is now available for download. 
...now w/ improvements to #ASPNET Core &amp; runt…",0,44,NA,NA
1070430971726426113,I only have to wait until tomorrow night... It's so close,0,0,NA,NA
1070430805728604172,Announcing general availability of #Azure #MachineLearning service: A look under the hood &gt;&gt; via @stevenmfowler https://t.co/yP21wAjUXP,0,0,NA,NA
1070430777714884608,RT @TechTrainerTim: We published a new Azure course today. | Creating and Deploying Microsoft Azure Machine Learning Studio Solution | http…,0,4,NA,NA
1070430627881570304,Azure obtains automotive industry’s TISAX compliance https://t.co/3pUuZMK9cy https://t.co/491EeNfXeN,0,0,NA,NA
1070430553814458368,"Like, I guess people are like ""people have the game anyway, here take it"". Or they just really don't care.",0,0,NA,NA
1070430491801726976,RT @BurkiManuel: Simplifying confidential computing: Azure IoT Edge security with enclaves – Public preview https://t.co/0iVMN0IoH6 #Azure…,0,1,NA,NA
1070430359261720583,RT @Azure: We're excited to announce #AzureCosmosDB .NET SDK Version 3.0 is now #OpenSource and in public preview. Read more: https://t.co/…,0,14,NA,NA
1070430221583577088,This has really been quite the interesting last few weeks before release. https://t.co/t0RK0LhEfU,0,0,NA,NA
1070430145956196371,Envisioning and Roadmapping winner #Microexcel @SharePointFest Chicago!! https://t.co/6KHB5GaA3F #SharePoint #Office365 #Azure  #SPFestChi Please visit at Booth #6 https://t.co/GGqToIy7CW,0,0,NA,NA
1070430133062905866,"@Azure  has obtained automotive industry’s, TISAX compliance. TISAX is used by European car companies to provide a common information security assessment for internal assessments. #NewSignature #TechNews #Microsoft

https://t.co/xvhiy3lZWk https://t.co/bwmHrUWlC9",0,0,NA,NA
1070430108681416704,We're excited to announce #AzureCosmosDB .NET SDK Version 3.0 is now #OpenSource and in public preview. Read more: https://t.co/JMOqTFDsgY,20,14,NA,NA
1070429854435143680,"As well as many other things:

⚡️ Connecting devices/data sources to send data to Azure #IoTHub
⚡️ Generating data using virtual devices running on Azure #Kubernetes Service
⚡️ Setting up endpoints to direct #IoT data to #EventHubs for ingestion
⚡️ Retaining data in Azure Storage",5,0,NA,NA
1070429703968825345,Last call for tonight's meeting at NEIT.  We have @bizdataviz in the house talking about Azure Managed Instances.,1,0,NA,NA
1070429702345478144,"So pleased to work with @Azure to create this customer story about what machine learning is doing for one of Australia's leading life insurance companies.
 https://t.co/kvLgnCesZ7",3,1,NA,NA
1070429648478199809,RT @GovConWire: New post: Delphix Updates Data Platform for Microsoft Azure Gov’t Cloud Migration; Carahsoft’s Michael Adams Quoted https:/…,0,25,NA,NA
1070429547739394050,@BadEyeAdam @DnDBeyond Still working out the kinks on Path of the Azure (FF style blue magic) for barbarians to use monster powers. Maybe next month...,0,0,NA,NA
1070429043298848768,RT @Azure: Build specific #apps to support your #business needs and drive insight and innovation. Get our free e-book to find out how #Dist…,0,21,NA,NA
1070428884028534798,#Azure Machine Learning now generally available: Microsoft's bid to automate ML https://t.co/nR73WCEfre via @techrepublic,5,0,NA,NA
1070428799848849408,RT @GovConWire: New post: Delphix Updates Data Platform for Microsoft Azure Gov’t Cloud Migration; Carahsoft’s Michael Adams Quoted https:/…,0,25,NA,NA
1070428763501015056,"RT @lenadroid: Berlin!

Come to DAT10 session of #MSIgniteTheTour tomorrow to learn all the things:

⚡️ Efficient real-time data ingestion…",0,4,NA,NA
1070428741115895808,"Berlin!

Come to DAT10 session of #MSIgniteTheTour tomorrow to learn all the things:

⚡️ Efficient real-time data ingestion with @Azure #EventHubs
⚡️ Fast data processing with #Spark @Azure @Databricks
⚡️ Reactions with @AzureFunctions
⚡️ Real-time persistence with @AzureCosmosDB https://t.co/UfwoMgTbye",19,4,NA,NA
1070428705640525825,like. is there some way to make things easy enough for non-technical people to do them on AWS/GCP/Azure or whatever??? with capped costs??,0,0,NA,NA
1070428627924217856,"RT @seanmckmsft: Also, the acs-engine project has been migrated, renamed, and refactored to focus exclusively on #kubernetes. The goals are…",0,13,NA,NA
1070428577617850375,"RT @VisualStudio: #MSFTConnect announcement: #dotNET Core 2.2 is now available for download. 
...now w/ improvements to #ASPNET Core &amp; runt…",0,44,NA,NA
1070428436185804801,"RT @amandaksilver: Want to empower millions of devs? We're hiring! Positions open below, more to come shortly! 
Tools for Client Apps - htt…",0,56,NA,NA
1070428155733778432,"As of 12/2/18, the average annual pay for a Cloud Solutions Architect in the United States is $150,910 a year. https://t.co/Ww8SnOnHz8 #justsayin #azure https://t.co/2j68UMVU4f",2,0,NA,NA
1070427959671033856,"RT @daveaglick: Wait, wat?! (from https://t.co/C73GFdfjrJ) https://t.co/fzDQzWxQqE",0,61,NA,NA
1070427463061254145,RT @vhusker: TIL:  The @Azure Resource Manager Tools extension for @Code allows you to add comments to your JSON files! #Azure https://t.co…,0,5,NA,NA
1070427412020645889,Apply the latest Azure Site Recovery capabilities with automatic agent update  https://t.co/Lt9owxW7sJ #Azure,0,0,NA,NA
1070427395163869184,RT @AzureFunctions: Join our webinar today - https://t.co/Ls4EDu0btS to learn more about the newly introduced #Python support for Azure Fun…,0,13,NA,NA
1070427372749500421,RT @baskarmib: @AzureFunctions  @jeffhollan  @ling_toh  Is the max dequeue count not applicable for poison queue ? Unlike other queues wher…,0,1,NA,NA
1070427368840462337,RT @Azure: Apply custom #MachineLearning intelligence to conversational and natural language text. See how it can help you predict overall…,0,11,NA,NA
1070427356089802752,"RT @Azure: Migrate workloads, try #AzureCosmosDB, #AzureFunctions, and much more. Start your Azure free trial today! https://t.co/BlHexndTdv",0,11,NA,NA
1070427350578409501,@AzureFunctions  @jeffhollan  @ling_toh  Is the max dequeue count not applicable for poison queue ? Unlike other queues where there is a default retry of 5 times it looks like poison queue does not have it . Is it by design ? https://t.co/gUGYpBMPml,0,1,NA,NA
1070427344710459392,RT @Azure: Find out how #AzureStreamAnalytics on #IoT Edge empowers developers to deploy near-real-time analytical intelligence on the Edge…,0,21,NA,NA
1070427315451113482,RT @Azure: Learn how MercyAscot Hospital uses #AzureStack to help save patient lives while reducing healthcare costs: https://t.co/Tii8HvjC…,0,10,NA,NA
1070427205958819840,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070427092536438789,RT @Azure: Build specific #apps to support your #business needs and drive insight and innovation. Get our free e-book to find out how #Dist…,0,21,NA,NA
1070426993815142400,"RT @seanmckmsft: Heads up that the Azure Container Service (the precursor to #AKS) will be retired on Jan. 31, 2020. Please begin planning…",0,10,NA,NA
1070426896289148931,RT @RyanWHeff: Here's a new @Azure Security Center private preview opportunity: @McAfee protection status on Linux machines. Space is limit…,0,10,NA,NA
1070426893407739904,"RT @seanmckmsft: Also, the acs-engine project has been migrated, renamed, and refactored to focus exclusively on #kubernetes. The goals are…",0,13,NA,NA
1070426806975553536,"This week's licensing boot camp continued to highlight customer frustration with the inability to do estimation/cost prediction prior to having to migrate to or build things in, Azure.",0,0,NA,NA
1070426745558495232,Apply the latest Azure Site Recovery capabilities with automatic agent update  https://t.co/4SceJ6XMjy #Azure,0,0,NA,NA
1070426707209924610,"RT @BeachHeadINC: Urgent Requirement for a UX Designer to work with one of our top financial clients!!
Apply now at https://t.co/KICxxNWVBT…",0,2,NA,NA
1070426668827848708,RT @AzureFunctions: Join our webinar today - https://t.co/Ls4EDu0btS to learn more about the newly introduced #Python support for Azure Fun…,0,13,NA,NA
1070426597029629952,"RT @seanmckmsft: Heads up that the Azure Container Service (the precursor to #AKS) will be retired on Jan. 31, 2020. Please begin planning…",0,10,NA,NA
1070426589878513665,RT @flying_maverick: Azure Functions—Key Vault integration  https://t.co/VBrhwCAOLF #Azure #AzureFunctions #AzureKeyVault #Serverless,0,1,NA,NA
1070426567799648261,Azure Functions—Key Vault integration  https://t.co/VBrhwCAOLF #Azure #AzureFunctions #AzureKeyVault #Serverless,1,1,NA,NA
1070426542692491264,"Also, the acs-engine project has been migrated, renamed, and refactored to focus exclusively on #kubernetes. The goals are the same - incubate new capabilities for k8s on Azure and provide an option for anyone who doesn't fit into the managed service.

https://t.co/YyFEDN4hOm",29,13,NA,NA
1070426477760376832,"Digging into Azure Backup a lot this week... it really seems like it would be useful if there was a tool that could run in an OSE and behave as if you were doing a backup - almost a ""whatif"" but for cost estimation, without storing data in Azure, over some period of time.",0,0,NA,NA
1070426262680653824,RT @TOVISHALPANCHAL: Avanade Canada @ Microsoft Azure IoT Partner Summit....thank you Vincent Hong @RangaVadlamudi @AnalyticsGreg @AllaBurd…,0,1,NA,NA
1070426137237577729,RT @KentaroPJJ: Still a fan! #SSBU #SuperSmashBrosUltimate #SuperSmashBros #Castlevania #MetalGearSolid #Konami #SymphonyOfTehNight https:/…,0,2845,NA,NA
1070426030526083074,Azure Overview Tool https://t.co/WTgqzCvkCY https://t.co/BJ136ksuQB,1,1,NA,NA
1070425965136891904,"RT @seanmckmsft: Heads up that the Azure Container Service (the precursor to #AKS) will be retired on Jan. 31, 2020. Please begin planning…",0,10,NA,NA
1070425921281236992,I added a video to a @YouTube playlist https://t.co/JpMWDpn4Wi cute girls doing cute things - Azure,0,0,NA,NA
1070425846568140800,RT @WirelessLife: Accelerating IoT solution development and testing with Azure IoT Device Simulation https://t.co/7EOx7hFC84 #AZOps #ITPRO…,0,1,NA,NA
1070425554870890496,RT @AzureFunctions: Join our webinar today - https://t.co/Ls4EDu0btS to learn more about the newly introduced #Python support for Azure Fun…,0,13,NA,NA
1070425500475113472,SONiC: Global support and updates https://t.co/QBwaOHwky6 https://t.co/42SpsfZoRe,0,0,NA,NA
1070425354894888960,"Heads up that the Azure Container Service (the precursor to #AKS) will be retired on Jan. 31, 2020. Please begin planning a migration to AKS or one of the alternatives. 

https://t.co/zZAVjHyhnV",8,10,NA,NA
1070425252893736960,"RT @BeachHeadINC: Urgent Requirement for a UX Designer to work with one of our top financial clients!!
Apply now at https://t.co/KICxxNWVBT…",0,2,NA,NA
1070425237404168205,Reset DNS server for Azure virtual network [hashtags] - https://t.co/NnyQxbipwe,0,0,NA,NA
1070425224993222661,@scitty_kitty VEGETA IS SUCH A MOOD,0,0,NA,NA
1070425210568884224,RT @spsnyc: Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/99KbHU4jTm https://t.co/15xcpuI80U,0,1,NA,NA
1070425207318437888,Azure PowerShell 101 - Managing Virtual Machines with Guang Yang [hashtags] - https://t.co/9La2QVbmPT,0,0,NA,NA
1070425165866119171,"RT @SQLServer: Get an overview of #AzureDataStudio, the new cross-platform desktop environment on Windows, MacOS, and Linux. Learn more: ht…",0,26,NA,NA
1070425105509965824,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/99KbHU4jTm https://t.co/15xcpuI80U,0,1,NA,NA
1070425102725001216,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/jgaTTkXrPm https://t.co/GreP2sQU6K,0,0,NA,NA
1070425101475098624,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/bsQdboB6Qo https://t.co/K5JHhVAhT5,0,0,NA,NA
1070425098081972237,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/g4H0izvcrG #Azure,0,0,NA,NA
1070425093254332416,"The 100 episode of #MyDay challenge yourself by posting daily one thing you achieved, learned and needed to be fixed.
12/04 post - https://t.co/Jyh8G3iIsf
covering: 2/1/2019 - Complex Adaptive Leadership - excellent book. System thinking. Azure stabilization issues. https://t.co/XuaV5phXxk",0,0,NA,NA
1070425088778883072,Bring it to the west 🙏 https://t.co/5TYYJ10qUM,0,0,NA,NA
1070425073289355265,"RT @julielerman: Oh!New article (""Manage Data Across Multiple Sources with Azure Data Studio"") is also online already at https://t.co/YjqYp…",0,7,NA,NA
1070424993920704512,"RT @julielerman: Oh!New article (""Manage Data Across Multiple Sources with Azure Data Studio"") is also online already at https://t.co/YjqYp…",0,7,NA,NA
1070424899431424000,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/faETL9iihH,0,0,NA,NA
1070424862433390599,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/bjLtXgYX92 #azure,0,0,NA,NA
1070424854292254720,#Azure Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/5pFVkse4zC,0,0,NA,NA
1070424797992157184,RT @MS_ITPro: Bring together Microsoft 365 and #Azure to provide users with the only multi-session #Windows10 experience: https://t.co/Ldzj…,0,4,NA,NA
1070424698733948929,"#Azure blog has a new post ""Apply the latest Azure Site Recovery capabilities with automatic agent update"" https://t.co/XHJf5B7Ze6",0,0,NA,NA
1070424655146688512,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/sFUNB81T4k #Azure #Microsoft,0,0,NA,NA
1070424589778464781,"Urgent Requirement for a UX Designer to work with one of our top financial clients!!
Apply now at https://t.co/KICxxNWVBT
#beachhead #jobs #IT #financialservices #hiringnow #toronto #jobsearch #uxdesigner #sketch #azure #html #css",0,2,NA,NA
1070424569305980928,"Congratulations @Azure_Husky, you've done it!",3,0,NA,NA
1070424456315711488,RT @RyanWHeff: Here's a new @Azure Security Center private preview opportunity: @McAfee protection status on Linux machines. Space is limit…,0,10,NA,NA
1070424447818129411,"RT @ChristosMatskas: Crazy idea: take any Azure architecture diagram drown on a whiteboard, Word, PowerPoint or Visio &amp; deploy it straight…",0,8,NA,NA
1070424411268890624,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/l5EP41wOs4,0,0,NA,NA
1070424389835993097,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/ffPqdEP53e #Azure,0,0,NA,NA
1070424346412376064,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/r4l4znJ3Yn #Microsoft #Azure,0,0,NA,NA
1070424292695912461,RT @GovConWire: New post: Delphix Updates Data Platform for Microsoft Azure Gov’t Cloud Migration; Carahsoft’s Michael Adams Quoted https:/…,0,25,NA,NA
1070424289093005313,RT @ThomasMaurer: Setup an Azure Stack Cloud Operator and Developer Workstation Environment https://t.co/1i6Iy34JI0 #Azure #AzureStack #Hyb…,0,16,NA,NA
1070424228342640640,RT @RyanWHeff: Here's a new @Azure Security Center private preview opportunity: @McAfee protection status on Linux machines. Space is limit…,0,10,NA,NA
1070424204024131586,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/ggsElvqPb1 #Microsoft #Azure #Cloud,0,0,NA,NA
1070424202698735617,RT @MS_ITPro: Bring together Microsoft 365 and #Azure to provide users with the only multi-session #Windows10 experience: https://t.co/Ldzj…,0,4,NA,NA
1070424133526269976,"RT @tfsbuck: Want a great YAML editing experience? Check out our brand new Azure DevOps YAML pipelines extension for Visual Studio Code.

Y…",0,104,NA,NA
1070423830169088000,Apply the latest Azure Site Recovery capabilities with automatic agent update  https://t.co/arO1a8t8CP,0,0,NA,NA
1070423828554285056,"RT @amandaksilver: Want to empower millions of devs? We're hiring! Positions open below, more to come shortly! 
Tools for Client Apps - htt…",0,56,NA,NA
1070423777656242176,Apply the latest Azure Site Recovery capabilities with automatic agent update https://t.co/DCnXa8B27Z,0,0,NA,NA
1070423566469005312,"RT @SQLServer: Get an overview of #AzureDataStudio, the new cross-platform desktop environment on Windows, MacOS, and Linux. Learn more: ht…",0,26,NA,NA
1070423490963091470,"RT @SQLServer: Get an overview of #AzureDataStudio, the new cross-platform desktop environment on Windows, MacOS, and Linux. Learn more: ht…",0,26,NA,NA
1070423487922221056,"Let's cut right to it ... we are official Microsoft #Azure #Solutions Providers and experienced software and app #developers. If you want to take your business to the #cloud, we can #help. We're always happy to help.
https://t.co/pDymRvJLnX https://t.co/4iiHZkBlf3",0,0,NA,NA
1070423269730222080,@Azure_Husky Heck yeah! Congrats!!!!!,2,0,NA,NA
1070423028708700160,"Apply the latest Azure Site Recovery capabilities with automatic agent update
https://t.co/uCVgJAQDKx",0,0,NA,NA
1070422973964783616,"RT @amandaksilver: Want to empower millions of devs? We're hiring! Positions open below, more to come shortly! 
Tools for Client Apps - htt…",0,56,NA,NA
1070422940703961102,"If you can dream it, you can do with the cloud. In this e-book, discover how to unlock the power of digital to transform your business. @MicrosoftCloudServies #Azure https://t.co/1oOp8ctHVF https://t.co/eYcZ13k46B",0,0,NA,NA
1070422936958459904,An easy way to bring back your Azure VM with In-Place restore https://t.co/foe19YzI2U,0,0,NA,NA
1070422931409436672,There's a lot of data in the world; we're swamped with it. For some it's overwhelming. For others--it's an opportunity. #Microsoft #Azure https://t.co/FQdFpYXnLq https://t.co/oHucyenCK7,0,0,NA,NA
1070422707454521355,Location intelligence for the enterprise: New pricing tier and SDK updates https://t.co/C2ftih8AZG https://t.co/OwpCkBCKHC,0,0,NA,NA
1070422684293574664,Join us for this informative webinar on how to achieve security compliance for public cloud Infrastructure-as-a-Service (IaaS) platforms such as #AWS and #Microsoft Azure. #VirtualizationNetwork https://t.co/gWZkY7mDd9,1,0,NA,NA
1070422676643164162,"Microsoft #Azure delivers the agility, flexibility and security businesses need to succeed. Let The Data Pros show what it can do for you. https://t.co/KZ07HQfQ2z https://t.co/FegFrlOdjj",0,0,NA,NA
1070422610750726144,Looking forward to collaborating with like minded people. We are #software solutions provider. 😀 #USA #Canada #hustle #business #entrepreneur #motivation #remote #nomad #angular #Azure #SharePoint #Dotnet #MVC https://t.co/kJm0zQ9vqi,1,0,NA,NA
1070422581776396292,An easy way to bring back your #Azure VM with In-Place restore https://t.co/6CyC0NiqUP,0,0,NA,NA
1070422573224247297,RT @Darmour_MSFT: You don't need to redesign code to modernize your apps.  When you run your #VMs in #Azure or #AzureStack you can moderniz…,0,65,NA,NA
1070422565561163777,There's a lot of data in the world; we're swamped with it. For some it's overwhelming. For others--it's an opportunity. #Microsoft #Azure https://t.co/vQkVI3KJGW,1,0,NA,NA
1070422564600758272,RT @Azure: Apply custom #MachineLearning intelligence to conversational and natural language text. See how it can help you predict overall…,0,11,NA,NA
1070422560339308561,Bring together Microsoft 365 and #Azure to provide users with the only multi-session #Windows10 experience: https://t.co/Ldzj33rrhx,5,4,NA,NA
1070422560280625157,"Get an overview of #AzureDataStudio, the new cross-platform desktop environment on Windows, MacOS, and Linux. Learn more: https://t.co/7igv1pR4Ff",30,26,NA,NA
1070422560209285120,Learn how to use #VSCode tools for AI in this recently added learning path from #AISchool. Get started: https://t.co/dETAOSq2Kz,24,15,NA,NA
1070422052170018819,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070421972230778896,"RT @KissyMonster1: You should have to have a court order to use ""azure"" in English - William H. Gass",0,1,NA,NA
1070421921215406080,"RT @whosjluk: Go to this if you're in #Seattle this Monday for #KubeCon! Great coverage from experts of AKS, ACI, @virtualkubelet, @draftcr…",0,5,NA,NA
1070421863199846401,"Using this video to apply to the USPDF Competition! Aahhh! Crossing my fingers and hoping I did this right! &lt;3

https://t.co/GiCMd4SLhP https://t.co/GiCMd4SLhP",0,0,NA,NA
1070421557145755648,"Approve, audit support access requests to VMs using Customer Lockbox for Azure https://t.co/UhcCUvXNZi",0,0,NA,NA
1070421490217164801,Dino Crisis dang it! https://t.co/KuNVT7BuYd,0,0,NA,NA
1070421404787585027,Did an outfit for Valentine. Commission for @theSillybatdoc ! Thanks for buying! https://t.co/qe8sjRMKbj,8,1,NA,NA
1070421368372641792,"RT @VanityFair: Two years after reports of a Cruella de Vil origin story, it’s been confirmed that the film is moving forward with Emma Sto…",0,15,NA,NA
1070421318296776704,@DrRuthie @Azure_Husky Ohhhhhhhh good good good! 💙💙💙,2,0,NA,NA
1070421286143152128,"So, since Smash Ultimate has been in several people's hands already, do we know of any methods for unlocking characters outside of VS mode?",0,0,NA,NA
1070420997961105408,RT @cloudtidings: @Azure #Kubernetes Service virtual nodes enters public preview. #KubernetesAPI  #Scalability #ACI https://t.co/LbbWQVhAHk…,0,1,NA,NA
1070420980844150789,"RT @steveng86: Smash Ultimate leak

》

》

》

Smash Ultimate has been upgraded to version 1.1.0

》New Spirits:
Pikachu Partner
Eevee Partner…",0,21,NA,NA
1070420779173593088,"RT @Azure: #MSFTConnect is winding down. Before you go, don't miss out on learning about the five #Azure services every #developer should k…",0,18,NA,NA
1070420743404564490,"@eastasiasoft Favorite Switch Game....Hmmmm....
Azure Striker Gunvolt",0,0,NA,NA
1070420282693709824,RT @MSAdvAnalytics: Want to learn about the most recent updates to Azure HDInsight with preview of #Hadoop 3.0? Read about it here: https:/…,0,15,NA,NA
1070420222308438016,"RT @dotnet: Heard @ #MSFTConnect, #dotNET Core 3 is now in public preview - complete w/ support for WPF, Windows Forms, &amp; EF6. PLUS, @ASPNE…",0,129,NA,NA
1070420090791768065,RT @Lee_Holmes: 🔥🔥🔥 Microsoft just released an incredible document that illustrates how the most secure Azure services try to keep you out.…,0,46,NA,NA
1070420068293595138,I created this tweet using Azure automation - Using an RSS Feed - MS has a new post - An easy way to bring back your Azure VM with In-Place restore https://t.co/b1pW3lPOkT,0,0,NA,NA
1070420050773856256,"Want to work in #Nashville, TN? View our latest opening: https://t.co/OHXTohIrJB #innovation #Job #Jobs #Hiring",0,0,NA,NA
1070419798989918216,Mark you calendars early.... Tampa #IAMCP Chapter January Meeting - Topic: Azure Machine Learning and AI https://t.co/6MExyWxJGp #MSPartner https://t.co/hu87eIAG4Y,0,0,NA,NA
1070419772997689345,"@Rorymon @EUCNut @stevegreenberg @JarianGibson MBAM still in play, but the firm is emphasizing storing keys in Azure instead of using MBAM.",3,0,NA,NA
1070419317920067584,"RT @VisualStudio: There were new features and integrations in Azure Pipelines announced yesterday @ #MSFTConnect - #VSCode extension, GitHu…",0,16,NA,NA
1070418848585789441,RT @chzbrgr71: Combine AKS Virtual Nodes with GPU container instances for some serious cloud goodness. Two great tastes that taste great to…,0,10,NA,NA
1070418820270043136,RT @rbitia: Hi everyone! @virtualkubelet has just moved into the @CloudNativeFdn. It's been a year since we started working on the project…,0,27,NA,NA
1070418557924716545,"RT @AzureApiMgmt: Besides its #serverless properties and pay-per-action pricing, the new API Management Consumption tier comes with two new…",0,13,NA,NA
1070418515541274629,"Want to be a part of a talented, capable Cloud team that continues to innovate and grow? Don't miss out on this Azure Engineer opportunity! #DFW #Dallas https://t.co/RGgMt5drMR",0,0,NA,NA
1070418282925174788,"RT @ChuckDBrooks: Microsoft Enhances Azure For Running Container, IoT And Machine Learning Workloads via @forbes https://t.co/wNVHM64BIu",0,1,NA,NA
1070418273357881344,"It would prompt for a password and you could click cancel, then click ""Need Password"" and it works again for a couple of minutes. No prompt, just worked again

Oh, look, the answer is you have to disable WAM a new change for integration with Azure Active Directory.",0,0,NA,NA
1070418223546404864,[Job] Azure Cloud Consultant to Sogeti in Stockholm | Company: Sogeti | Location: Stockholm AB  Sweden | #Stockholm #Traffic #Engineering #Jobs | More info at  https://t.co/2Qp2zIqB0N,0,0,NA,NA
1070418052867592193,RT @GovConWire: New post: Delphix Updates Data Platform for Microsoft Azure Gov’t Cloud Migration; Carahsoft’s Michael Adams Quoted https:/…,0,25,NA,NA
1070417977747664898,A mobile app for Azure Boards would really help my productivity.,0,0,NA,NA
1070417923150397441,"RT @VisualStudio: There were new features and integrations in Azure Pipelines announced yesterday @ #MSFTConnect - #VSCode extension, GitHu…",0,16,NA,NA
1070417853902401542,"@AzureSupport If I’m using Ubuntu as the OS on Azure, will I be able to use the PHP mail function? Or is that function completely disabled across all of Azure regardless of OS?",0,0,NA,NA
1070417831379001344,RT @Azure: Apply custom #MachineLearning intelligence to conversational and natural language text. See how it can help you predict overall…,0,11,NA,NA
1070417683248754694,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070417026848411648,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070417022855667712,"RT @Azure: Learn how you can gain deeper insights using #OpenSource analytics on #AzureHDInsight, with the latest improvements from #Apache…",0,17,NA,NA
1070416966836465668,So this is pretty awesome!!! https://t.co/DTjGTYpV2y #Azure #Data #DataEngineering,0,0,NA,NA
1070416811173138432,"Implement CI/CD for Azure Stream Analytics, including Edge jobs, using REST APIs | Microsoft Docs https://t.co/KmJVq5QdRC",4,3,NA,NA
1070416664255193094,"RT @julielerman: Oh!New article (""Manage Data Across Multiple Sources with Azure Data Studio"") is also online already at https://t.co/YjqYp…",0,7,NA,NA
1070416654792843264,"RT @ChristosMatskas: Crazy idea: take any Azure architecture diagram drown on a whiteboard, Word, PowerPoint or Visio &amp; deploy it straight…",0,8,NA,NA
1070416654050439169,RT @Azure: Apply custom #MachineLearning intelligence to conversational and natural language text. See how it can help you predict overall…,0,11,NA,NA
1070416616981065728,RT @flyer3232: @Toadsanime https://t.co/iUhurR3AEW,0,69,NA,NA
1070416607355252755,RT @Azure: Find out how #AzureStreamAnalytics on #IoT Edge empowers developers to deploy near-real-time analytical intelligence on the Edge…,0,21,NA,NA
1070416593103007759,"RT @Azure: Migrate workloads, try #AzureCosmosDB, #AzureFunctions, and much more. Start your Azure free trial today! https://t.co/BlHexndTdv",0,11,NA,NA
1070416580562046976,RT @MicrosoftIoT: Carnegie Mellon University's Edge Lab will be using a variety of #Azure technologies to develop and test new applications…,0,2,NA,NA
1070416530201030661,RT @Azure: Apply custom #MachineLearning intelligence to conversational and natural language text. See how it can help you predict overall…,0,11,NA,NA
1070416519207759876,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070416509648826368,"Oh!New article (""Manage Data Across Multiple Sources with Azure Data Studio"") is also online already at https://t.co/YjqYpra1tG.  I love this tool that started it's life as the mssql extension for VS @code, evolved to SQL Operations studio and is now named @AzureDataStudio.",22,7,NA,NA
1070416469249318912,RT @Azure: Apply custom #MachineLearning intelligence to conversational and natural language text. See how it can help you predict overall…,0,11,NA,NA
1070416322805157888,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070416267222401024,RT @Azure: See how #Azure Stream Analytics and other Azure services work together to help you create end-to-end real time analytics solutio…,0,22,NA,NA
1070416187748728832,Introducing the Azure DevOps Service Status Portal https://t.co/khna50ew1o https://t.co/wk9ngpjVHd,1,1,NA,NA
